date,channel,campaign,segment,geo,spend,impressions,clicks,leads,MQLs,SQLs,opportunities,closed_won,CAC,CPL,CTR,CVR_stagewise,ROI
2024-10-19,Google Ads,Q2 Demo,SMB,US,3950.22,263347,7628,338,233,54,41,10,368.51,11.68,0.029,0.0443,66.84
2024-10-19,Google Ads,Product Launch,MM,APAC,5940.47,396031,11822,842,554,188,163,18,318.62,7.05,0.0299,0.0712,234.39
2024-10-19,Google Ads,Q3 Feature,ENT,EU,3537.75,235849,6920,241,175,38,31,5,664.16,14.65,0.0293,0.0349,300.13
2024-10-19,Facebook Ads,Q3 Feature,SMB,Canada,1984.89,248110,4997,469,302,81,65,22,86.64,4.23,0.0201,0.094,287.56
2024-10-19,Facebook Ads,Webinar Series,MM,EU,2286.15,285768,6055,407,292,74,63,15,151.21,5.62,0.0212,0.0672,495.0
2024-10-19,Facebook Ads,Webinar Series,ENT,APAC,3401.65,425206,11431,434,294,67,51,6,527.24,7.83,0.0269,0.038,378.33
2024-10-19,LinkedIn,Q1 Brand,SMB,US,684.15,27366,1357,106,81,30,24,5,132.43,6.42,0.0496,0.0785,187.78
2024-10-19,LinkedIn,Q4 Holiday,MM,Canada,816.35,32654,1969,222,152,51,41,7,114.54,3.66,0.0603,0.1131,653.8
2024-10-19,LinkedIn,Q2 Demo,ENT,Canada,2303.16,92126,2958,120,96,31,27,4,571.81,19.09,0.0321,0.0408,348.77
2024-10-19,Content Marketing,Q3 Feature,SMB,EU,911.39,182278,2329,288,224,67,49,12,75.29,3.15,0.0128,0.124,331.06
2024-10-19,Content Marketing,Q1 Brand,MM,APAC,1071.22,214244,2568,325,214,60,42,8,124.61,3.3,0.012,0.1266,600.89
2024-10-19,Content Marketing,Product Launch,ENT,APAC,606.35,121270,2503,133,90,22,20,3,176.75,4.54,0.0206,0.0533,1130.53
2024-10-20,Google Ads,Q4 Holiday,SMB,APAC,5246.96,349797,13403,918,704,169,127,32,159.95,5.71,0.0383,0.0686,155.3
2024-10-20,Google Ads,Webinar Series,MM,EU,4358.54,290569,9385,777,565,221,165,36,119.45,5.6,0.0323,0.0829,626.87
2024-10-20,Google Ads,Webinar Series,ENT,Canada,56.66,3777,162,7,5,1,0,0,56.66,7.12,0.0431,0.0489,450.4
2024-10-20,Facebook Ads,Q3 Feature,SMB,US,1814.24,226779,3309,411,327,130,100,28,63.12,4.41,0.0146,0.1244,395.05
2024-10-20,Facebook Ads,Product Launch,MM,Canada,3555.86,444482,8771,426,314,75,58,12,277.54,8.33,0.0197,0.0486,269.23
2024-10-20,Facebook Ads,Q1 Brand,ENT,EU,2260.73,282591,4759,201,124,38,34,4,456.02,11.22,0.0168,0.0424,437.58
2024-10-20,LinkedIn,Product Launch,SMB,US,877.13,35085,998,82,56,14,13,2,341.27,10.63,0.0285,0.0826,72.25
2024-10-20,LinkedIn,Q3 Feature,MM,US,590.56,23622,1151,61,42,11,8,1,307.23,9.54,0.0488,0.0537,243.11
2024-10-20,LinkedIn,Q4 Holiday,ENT,EU,2321.2,92848,2778,119,80,23,19,3,650.26,19.35,0.0299,0.0432,306.57
2024-10-20,Content Marketing,Q4 Holiday,SMB,APAC,761.19,152237,2811,157,117,27,20,6,116.31,4.83,0.0185,0.056,213.94
2024-10-20,Content Marketing,Q1 Brand,MM,APAC,1284.08,256816,3713,340,211,61,48,9,130.92,3.78,0.0145,0.0916,571.88
2024-10-20,Content Marketing,Q1 Brand,ENT,EU,1371.37,274273,4441,252,184,71,55,9,138.17,5.42,0.0162,0.057,1446.54
2024-10-21,Google Ads,Webinar Series,SMB,EU,7647.31,509820,17611,1437,1030,246,195,45,169.71,5.32,0.0345,0.0816,146.31
2024-10-21,Google Ads,Q3 Feature,MM,EU,5128.84,341922,11060,655,446,97,67,8,585.85,7.83,0.0323,0.0592,127.02
2024-10-21,Google Ads,Q1 Brand,ENT,US,4732.49,315499,11598,653,500,110,88,13,359.91,7.24,0.0368,0.0563,554.7
2024-10-21,Facebook Ads,Webinar Series,SMB,Canada,3921.89,490236,11901,1318,837,245,203,66,58.62,2.98,0.0243,0.1107,425.47
2024-10-21,Facebook Ads,Product Launch,MM,US,2325.38,290672,6011,413,311,87,64,10,213.76,5.63,0.0207,0.0688,349.86
2024-10-21,Facebook Ads,Webinar Series,ENT,Canada,5476.41,684550,10468,652,428,142,102,15,361.61,8.4,0.0153,0.0623,552.08
2024-10-21,LinkedIn,Q2 Demo,SMB,Canada,791.87,31674,1239,169,106,23,18,3,232.69,4.68,0.0391,0.1365,106.44
2024-10-21,LinkedIn,Q3 Feature,MM,US,352.46,14098,676,53,33,8,5,1,295.45,6.56,0.048,0.0794,252.85
2024-10-21,LinkedIn,Product Launch,ENT,APAC,776.25,31050,1369,65,41,10,7,1,595.27,11.83,0.0441,0.0479,334.98
2024-10-21,Content Marketing,Q4 Holiday,SMB,EU,438.87,87773,1313,255,192,65,48,12,34.54,1.72,0.015,0.1944,722.9
2024-10-21,Content Marketing,Product Launch,MM,Canada,1033.45,206690,2474,77,58,15,13,2,353.03,13.28,0.012,0.0315,211.45
2024-10-21,Content Marketing,Q3 Feature,ENT,Canada,1854.21,370842,6011,298,208,56,42,8,207.48,6.21,0.0162,0.0497,962.95
2024-10-22,Google Ads,Q3 Feature,SMB,US,4782.9,318860,11950,1546,1168,422,365,111,43.05,3.09,0.0375,0.1294,579.7
2024-10-22,Google Ads,Q3 Feature,MM,APAC,3067.4,204493,7446,637,429,133,107,16,184.85,4.81,0.0364,0.0857,404.74
2024-10-22,Google Ads,Q3 Feature,ENT,APAC,4391.7,292780,10428,606,430,170,147,17,253.82,7.24,0.0356,0.0582,786.95
2024-10-22,Facebook Ads,Q4 Holiday,SMB,US,4782.18,597772,8775,967,722,234,186,38,125.1,4.94,0.0147,0.1103,198.83
2024-10-22,Facebook Ads,Q2 Demo,MM,Canada,3474.39,434298,7806,774,559,153,108,19,180.1,4.48,0.018,0.0993,415.43
2024-10-22,Facebook Ads,Product Launch,ENT,Canada,3394.11,424264,8025,437,303,99,79,14,227.78,7.76,0.0189,0.0545,877.03
2024-10-22,LinkedIn,Q4 Holiday,SMB,APAC,226.27,9050,490,67,45,16,13,3,58.86,3.34,0.0542,0.138,423.74
2024-10-22,LinkedIn,Q2 Demo,MM,Canada,650.4,26016,1266,118,74,16,12,3,213.87,5.51,0.0487,0.0932,349.69
2024-10-22,LinkedIn,Product Launch,ENT,Canada,2393.69,95747,3639,157,111,40,30,4,518.31,15.24,0.038,0.0431,384.87
2024-10-22,Content Marketing,Q2 Demo,SMB,US,927.87,185574,2985,327,248,76,60,18,49.61,2.84,0.0161,0.1096,502.97
2024-10-22,Content Marketing,Q2 Demo,MM,EU,901.79,180357,3415,388,302,74,60,14,62.28,2.32,0.0189,0.1137,1203.17
2024-10-22,Content Marketing,Q3 Feature,ENT,Canada,403.19,80638,935,53,36,13,9,1,248.61,7.5,0.0116,0.0575,803.47
2024-10-23,Google Ads,Webinar Series,SMB,APAC,6425.42,428361,15958,1685,1262,360,312,94,67.73,3.81,0.0373,0.1056,368.1
2024-10-23,Google Ads,Q1 Brand,MM,Canada,7362.87,490857,17808,1493,1060,341,286,48,151.3,4.93,0.0363,0.0839,494.72
2024-10-23,Google Ads,Q1 Brand,ENT,US,5883.93,392261,12337,671,521,114,99,12,480.38,8.76,0.0315,0.0544,415.34
2024-10-23,Facebook Ads,Q4 Holiday,SMB,APAC,3018.15,377268,9711,879,697,167,136,22,131.87,3.43,0.0257,0.0905,188.57
2024-10-23,Facebook Ads,Q4 Holiday,MM,EU,2224.14,278016,6711,536,377,78,69,14,149.25,4.14,0.0241,0.08,501.52
2024-10-23,Facebook Ads,Webinar Series,ENT,Canada,3151.78,393972,5847,165,120,40,29,2,1112.59,19.01,0.0148,0.0284,178.76
2024-10-23,LinkedIn,Product Launch,SMB,EU,794.78,31791,1429,108,71,17,12,3,262.87,7.34,0.045,0.0757,94.1
2024-10-23,LinkedIn,Q2 Demo,MM,EU,647.62,25904,651,54,43,17,14,2,253.07,11.83,0.0251,0.0841,295.36
2024-10-23,LinkedIn,Q4 Holiday,ENT,APAC,2107.52,84300,2713,151,114,40,34,4,437.66,13.88,0.0322,0.0559,455.98
2024-10-23,Content Marketing,Webinar Series,SMB,Canada,1215.78,243155,3004,508,317,108,96,18,65.81,2.39,0.0124,0.1692,378.87
2024-10-23,Content Marketing,Q1 Brand,MM,APAC,943.72,188743,2255,229,159,47,39,6,134.91,4.12,0.0119,0.1016,554.94
2024-10-23,Content Marketing,Webinar Series,ENT,APAC,583.29,116658,1292,79,47,10,8,1,417.78,7.33,0.0111,0.0616,477.72
2024-10-24,Google Ads,Q4 Holiday,SMB,Canada,2999.85,199990,5671,880,562,175,135,37,80.16,3.41,0.0284,0.1553,310.88
2024-10-24,Google Ads,Q2 Demo,MM,US,8570.42,571361,20453,1619,999,325,253,51,167.63,5.29,0.0358,0.0792,446.42
2024-10-24,Google Ads,Q1 Brand,ENT,EU,2305.75,153716,5950,347,225,67,53,6,381.31,6.64,0.0387,0.0583,523.51
2024-10-24,Facebook Ads,Q3 Feature,SMB,APAC,4413.53,551691,10544,1335,1012,269,198,48,91.2,3.31,0.0191,0.1266,273.13
2024-10-24,Facebook Ads,Product Launch,MM,Canada,2070.07,258759,3907,256,201,44,33,6,305.3,8.06,0.0151,0.0658,244.66
2024-10-24,Facebook Ads,Q1 Brand,ENT,APAC,2695.85,336980,6081,338,218,81,70,12,209.54,7.97,0.018,0.0556,953.47
2024-10-24,LinkedIn,Q4 Holiday,SMB,EU,625.17,25006,1228,148,100,24,19,7,84.92,4.21,0.0491,0.121,293.41
2024-10-24,LinkedIn,Q4 Holiday,MM,EU,544.15,21766,1158,86,63,21,17,3,136.84,6.29,0.0532,0.0746,547.1
2024-10-24,LinkedIn,Q1 Brand,ENT,US,1394.86,55794,2827,139,95,26,22,2,475.27,10.0,0.0507,0.0494,419.82
2024-10-24,Content Marketing,Q3 Feature,SMB,Canada,1119.28,223855,3519,579,451,179,160,23,46.72,1.93,0.0157,0.1647,534.11
2024-10-24,Content Marketing,Q1 Brand,MM,APAC,783.3,156659,2557,234,153,50,38,8,89.64,3.34,0.0163,0.0917,835.64
2024-10-24,Content Marketing,Webinar Series,ENT,Canada,353.29,70658,868,41,29,8,6,1,334.73,8.5,0.0123,0.0479,596.5
2024-10-25,Google Ads,Webinar Series,SMB,Canada,6161.84,410789,14716,1665,1254,343,251,59,103.47,3.7,0.0358,0.1132,240.63
2024-10-25,Google Ads,Q3 Feature,MM,Canada,8271.22,551414,19483,1600,971,249,206,52,157.14,5.17,0.0353,0.0822,476.28
2024-10-25,Google Ads,Product Launch,ENT,US,5758.03,383868,12188,550,430,119,89,18,306.02,10.47,0.0318,0.0451,652.56
2024-10-25,Facebook Ads,Q3 Feature,SMB,US,3842.1,480261,13167,1000,679,175,147,27,140.05,3.84,0.0274,0.076,177.51
2024-10-25,Facebook Ads,Q3 Feature,MM,EU,2227.48,278435,7767,311,204,44,33,5,443.64,7.14,0.0279,0.0402,168.05
2024-10-25,Facebook Ads,Webinar Series,ENT,US,3513.82,439227,5399,227,179,65,58,11,312.24,15.42,0.0123,0.0422,639.52
2024-10-25,LinkedIn,Q2 Demo,SMB,APAC,557.89,22315,1191,100,74,23,19,5,110.72,5.56,0.0534,0.0841,224.8
2024-10-25,LinkedIn,Q4 Holiday,MM,EU,393.89,15755,968,20,15,5,5,1,349.92,18.89,0.0615,0.0215,213.33
2024-10-25,LinkedIn,Q3 Feature,ENT,EU,1879.45,75178,3681,175,120,42,34,5,344.47,10.7,0.049,0.0477,579.6
2024-10-25,Content Marketing,Q1 Brand,SMB,APAC,1523.32,304663,3819,221,161,38,32,8,173.83,6.88,0.0125,0.0579,142.82
2024-10-25,Content Marketing,Q3 Feature,MM,Canada,1002.23,200445,2961,121,85,28,25,4,237.51,8.22,0.0148,0.0412,314.78
2024-10-25,Content Marketing,Product Launch,ENT,APAC,1156.87,231373,4027,55,33,9,7,1,1072.07,20.88,0.0174,0.0138,185.56
2024-10-26,Google Ads,Q1 Brand,SMB,APAC,3880.22,258681,4972,429,262,84,66,13,285.86,9.04,0.0192,0.0863,86.46
2024-10-26,Google Ads,Q3 Feature,MM,US,6467.88,431192,21766,2075,1565,469,361,83,77.54,3.12,0.0505,0.0954,966.2
2024-10-26,Google Ads,Webinar Series,ENT,EU,4606.66,307110,8313,472,329,93,75,15,303.04,9.74,0.0271,0.0569,658.98
2024-10-26,Facebook Ads,Product Launch,SMB,EU,4018.93,502366,7991,793,566,176,134,50,79.07,5.06,0.0159,0.0993,315.18
2024-10-26,Facebook Ads,Q1 Brand,MM,EU,4610.48,576310,13401,1588,1139,240,210,40,114.53,2.9,0.0233,0.1186,653.84
2024-10-26,Facebook Ads,Webinar Series,ENT,APAC,2220.01,277501,5085,272,202,68,60,8,268.34,8.13,0.0183,0.0537,744.31
2024-10-26,LinkedIn,Q3 Feature,SMB,APAC,658.89,26355,720,91,60,23,17,4,150.03,7.17,0.0273,0.1276,165.63
2024-10-26,LinkedIn,Q3 Feature,MM,APAC,630.4,25216,1428,171,134,39,28,7,85.95,3.67,0.0567,0.1203,871.63
2024-10-26,LinkedIn,Q1 Brand,ENT,APAC,2314.54,92581,4625,265,164,36,31,4,488.45,8.73,0.05,0.0573,408.46
2024-10-26,Content Marketing,Q2 Demo,SMB,US,644.17,128833,2239,247,194,46,33,8,73.75,2.6,0.0174,0.1106,337.99
2024-10-26,Content Marketing,Q2 Demo,MM,APAC,682.58,136516,1824,231,161,53,41,8,77.84,2.95,0.0134,0.1269,962.51
2024-10-26,Content Marketing,Q3 Feature,ENT,Canada,1626.04,325207,4111,225,159,38,28,3,521.61,7.2,0.0126,0.0549,382.43
2024-10-27,Google Ads,Q4 Holiday,SMB,APAC,3843.16,256210,10986,1640,1225,312,273,56,68.11,2.34,0.0429,0.1493,366.03
2024-10-27,Google Ads,Q2 Demo,MM,US,3386.66,225777,9976,1191,765,224,186,33,101.34,2.84,0.0442,0.1194,739.1
2024-10-27,Google Ads,Q2 Demo,ENT,EU,8413.78,560918,22890,666,454,139,119,18,451.34,12.63,0.0408,0.0291,442.12
2024-10-27,Facebook Ads,Webinar Series,SMB,EU,2106.94,263367,7239,710,458,149,105,20,102.81,2.96,0.0275,0.0982,242.16
2024-10-27,Facebook Ads,Q2 Demo,MM,US,2443.19,305398,5046,495,376,89,72,15,157.1,4.93,0.0165,0.0982,476.39
2024-10-27,Facebook Ads,Q4 Holiday,ENT,Canada,2805.47,350683,8940,419,268,74,59,6,407.03,6.68,0.0255,0.047,490.37
2024-10-27,LinkedIn,Q1 Brand,SMB,US,606.13,24245,1051,170,128,42,34,8,68.1,3.55,0.0434,0.1625,366.11
2024-10-27,LinkedIn,Q2 Demo,MM,US,331.7,13267,559,66,53,14,11,2,152.5,4.95,0.0421,0.1198,490.81
2024-10-27,LinkedIn,Q4 Holiday,ENT,APAC,1785.36,71414,3797,164,128,29,22,2,608.46,10.82,0.0532,0.0434,327.7
2024-10-27,Content Marketing,Q3 Feature,SMB,APAC,1358.04,271608,3975,460,362,84,61,17,77.72,2.95,0.0146,0.1159,320.66
2024-10-27,Content Marketing,Q2 Demo,MM,Canada,1004.22,200844,3406,268,202,74,64,9,106.6,3.74,0.017,0.0788,702.55
2024-10-27,Content Marketing,Webinar Series,ENT,APAC,1318.4,263680,4114,358,269,76,54,8,153.17,3.68,0.0156,0.087,1304.75
2024-10-28,Google Ads,Q2 Demo,SMB,APAC,6858.28,457218,11209,1186,781,161,136,31,215.06,5.78,0.0245,0.1059,115.25
2024-10-28,Google Ads,Q1 Brand,MM,US,4151.28,276752,8982,898,542,133,118,26,159.07,4.62,0.0325,0.1,470.5
2024-10-28,Google Ads,Q2 Demo,ENT,EU,5908.27,393884,13349,489,314,68,60,7,765.44,12.08,0.0339,0.0366,260.29
2024-10-28,Facebook Ads,Product Launch,SMB,EU,3151.35,393918,8120,1270,814,226,187,51,61.18,2.48,0.0206,0.1564,407.66
2024-10-28,Facebook Ads,Product Launch,MM,EU,3355.67,419458,9782,760,565,223,163,40,82.22,4.41,0.0233,0.0777,911.16
2024-10-28,Facebook Ads,Q3 Feature,ENT,EU,3041.41,380176,8805,554,377,107,86,13,220.32,5.49,0.0232,0.0629,906.78
2024-10-28,LinkedIn,Q2 Demo,SMB,EU,499.45,19978,828,111,68,20,17,4,116.58,4.49,0.0414,0.1343,213.44
2024-10-28,LinkedIn,Q1 Brand,MM,Canada,559.03,22361,1124,46,31,6,5,1,420.24,11.96,0.0503,0.0416,177.47
2024-10-28,LinkedIn,Product Launch,ENT,US,2585.47,103418,3509,147,104,37,27,2,1079.59,17.57,0.0339,0.0419,184.26
2024-10-28,Content Marketing,Q1 Brand,SMB,US,701.97,140393,1991,251,160,34,29,6,109.49,2.79,0.0142,0.1263,227.34
2024-10-28,Content Marketing,Q4 Holiday,MM,Canada,667.77,133554,2044,263,192,43,36,6,98.69,2.53,0.0153,0.129,758.98
2024-10-28,Content Marketing,Q1 Brand,ENT,EU,736.68,147336,1163,47,30,11,8,1,483.45,15.4,0.0079,0.0411,412.69
2024-10-29,Google Ads,Q1 Brand,SMB,US,6559.45,437296,12132,1897,1208,326,236,66,98.55,3.46,0.0277,0.1564,252.68
2024-10-29,Google Ads,Product Launch,MM,US,2269.83,151322,5677,440,348,131,118,20,110.69,5.16,0.0375,0.0775,676.55
2024-10-29,Google Ads,Q4 Holiday,ENT,US,4159.06,277270,9504,629,394,102,72,8,499.04,6.61,0.0343,0.0662,399.77
2024-10-29,Facebook Ads,Q3 Feature,SMB,US,1539.34,192417,3751,425,285,87,74,15,98.85,3.61,0.0195,0.1135,251.91
2024-10-29,Facebook Ads,Q1 Brand,MM,APAC,3212.36,401545,7576,596,428,167,136,24,128.69,5.38,0.0189,0.0788,581.79
2024-10-29,Facebook Ads,Product Launch,ENT,US,3063.35,382918,5770,246,157,47,34,2,1154.83,12.42,0.0151,0.0427,172.19
2024-10-29,LinkedIn,Q1 Brand,SMB,US,615.66,24626,1441,92,56,18,14,4,143.87,6.62,0.0585,0.0645,172.77
2024-10-29,LinkedIn,Webinar Series,MM,EU,313.11,12524,645,62,39,9,6,1,212.6,4.97,0.0515,0.0976,351.78
2024-10-29,LinkedIn,Webinar Series,ENT,EU,1683.5,67340,3602,260,181,52,36,5,309.36,6.47,0.0535,0.0723,645.5
2024-10-29,Content Marketing,Q2 Demo,SMB,APAC,692.76,138552,2155,198,145,47,39,11,59.96,3.49,0.0156,0.092,415.92
2024-10-29,Content Marketing,Q1 Brand,MM,US,726.08,145216,1780,159,122,33,27,4,172.75,4.54,0.0123,0.0899,433.15
2024-10-29,Content Marketing,Q2 Demo,ENT,APAC,785.78,157156,2401,162,129,26,22,3,216.23,4.84,0.0153,0.0676,923.92
2024-10-30,Google Ads,Webinar Series,SMB,APAC,4795.16,319677,11135,962,650,164,126,33,143.26,4.98,0.0348,0.0865,173.51
2024-10-30,Google Ads,Q3 Feature,MM,EU,1629.05,108603,3712,158,115,42,31,6,240.87,10.28,0.0342,0.0427,310.37
2024-10-30,Google Ads,Webinar Series,ENT,EU,8297.21,553147,19811,401,292,60,46,8,998.19,20.67,0.0358,0.0203,199.36
2024-10-30,Facebook Ads,Webinar Series,SMB,US,2601.96,325245,6540,1294,973,216,194,49,52.35,2.01,0.0201,0.1979,476.6
2024-10-30,Facebook Ads,Q1 Brand,MM,US,1373.0,171624,4299,390,303,92,76,10,129.61,3.52,0.0251,0.0908,577.64
2024-10-30,Facebook Ads,Webinar Series,ENT,EU,1754.18,219271,2995,194,130,31,24,2,612.55,9.01,0.0137,0.065,325.5
2024-10-30,LinkedIn,Product Launch,SMB,EU,589.04,23561,1200,172,106,22,16,3,153.82,3.41,0.051,0.144,161.52
2024-10-30,LinkedIn,Q3 Feature,MM,EU,708.39,28335,1700,191,143,34,28,6,102.23,3.71,0.06,0.1124,732.62
2024-10-30,LinkedIn,Webinar Series,ENT,US,2316.65,92666,4265,294,193,60,43,7,307.86,7.88,0.046,0.069,648.64
2024-10-30,Content Marketing,Product Launch,SMB,US,735.92,147184,2137,290,189,61,43,11,63.94,2.54,0.0145,0.1358,389.98
2024-10-30,Content Marketing,Q2 Demo,MM,Canada,544.18,108835,1360,130,81,30,25,3,142.73,4.18,0.0125,0.0957,524.46
2024-10-30,Content Marketing,Q3 Feature,ENT,EU,1098.42,219683,3399,174,121,32,27,4,235.5,6.31,0.0155,0.0512,848.26
2024-10-31,Google Ads,Q4 Holiday,SMB,US,6119.26,407950,14466,1331,883,318,229,45,135.64,4.6,0.0355,0.092,183.32
2024-10-31,Google Ads,Q2 Demo,MM,APAC,1593.55,106236,2684,204,144,30,24,4,378.65,7.77,0.0253,0.0764,197.07
2024-10-31,Google Ads,Q4 Holiday,ENT,Canada,7103.54,473569,26330,1174,705,190,135,13,531.27,6.05,0.0556,0.0446,375.46
2024-10-31,Facebook Ads,Q2 Demo,SMB,EU,3402.65,425330,11244,664,507,101,78,21,156.55,5.12,0.0264,0.0591,158.69
2024-10-31,Facebook Ads,Q4 Holiday,MM,US,3677.77,459720,9681,830,587,220,156,21,170.76,4.43,0.0211,0.0858,438.2
2024-10-31,Facebook Ads,Q3 Feature,ENT,US,1729.3,216162,4061,215,134,42,32,5,320.35,8.03,0.0188,0.053,623.31
2024-10-31,LinkedIn,Q4 Holiday,SMB,US,289.18,11567,306,56,42,11,10,2,138.6,5.09,0.0265,0.1856,179.38
2024-10-31,LinkedIn,Webinar Series,MM,EU,491.7,19667,837,35,22,7,6,1,345.43,14.01,0.0426,0.0419,216.12
2024-10-31,LinkedIn,Q4 Holiday,ENT,APAC,1459.87,58394,3371,132,92,21,15,2,598.24,11.0,0.0577,0.0394,333.31
2024-10-31,Content Marketing,Product Launch,SMB,APAC,721.45,144290,1978,339,214,43,37,11,62.75,2.12,0.0137,0.1719,397.43
2024-10-31,Content Marketing,Webinar Series,MM,US,1402.61,280522,4188,385,250,86,64,14,94.3,3.64,0.0149,0.0921,794.32
2024-10-31,Content Marketing,Q1 Brand,ENT,APAC,1072.32,214463,2277,101,62,22,19,2,359.37,10.56,0.0106,0.0446,555.53
2024-11-01,Google Ads,Q4 Holiday,SMB,US,3018.81,201253,9774,1341,960,253,187,53,56.27,2.25,0.0486,0.1373,443.32
2024-11-01,Google Ads,Q4 Holiday,MM,APAC,2517.3,167819,5131,435,276,99,72,8,299.89,5.77,0.0306,0.0849,249.09
2024-11-01,Google Ads,Q4 Holiday,ENT,APAC,7513.96,500930,17078,278,193,71,64,9,818.08,26.95,0.0341,0.0163,243.48
2024-11-01,Facebook Ads,Product Launch,SMB,Canada,4213.77,526721,11677,1440,1081,327,247,68,61.07,2.92,0.0222,0.1234,408.34
2024-11-01,Facebook Ads,Q2 Demo,MM,Canada,3297.0,412125,10023,1239,955,331,245,58,56.77,2.66,0.0243,0.1237,1320.19
2024-11-01,Facebook Ads,Q3 Feature,ENT,Canada,3388.03,423503,8424,509,388,129,99,15,222.67,6.65,0.0199,0.0605,897.19
2024-11-01,LinkedIn,Q2 Demo,SMB,US,701.08,28043,915,154,116,30,25,6,116.29,4.53,0.0327,0.1692,213.98
2024-11-01,LinkedIn,Q4 Holiday,MM,APAC,92.34,3693,164,16,11,2,2,0,92.34,5.54,0.0444,0.1015,345.54
2024-11-01,LinkedIn,Q2 Demo,ENT,US,2114.46,84578,2691,146,94,30,21,3,688.5,14.39,0.0318,0.0546,289.49
2024-11-01,Content Marketing,Product Launch,SMB,Canada,988.72,197744,3201,445,331,121,87,24,40.19,2.22,0.0162,0.1393,621.0
2024-11-01,Content Marketing,Product Launch,MM,US,652.77,130553,2303,105,65,14,11,1,399.86,6.19,0.0176,0.0458,186.57
2024-11-01,Content Marketing,Q4 Holiday,ENT,Canada,1006.59,201317,3114,130,95,37,30,6,150.74,7.73,0.0155,0.0418,1325.75
2024-11-02,Google Ads,Webinar Series,SMB,US,4981.71,332113,9889,867,545,204,155,40,123.01,5.74,0.0298,0.0877,202.23
2024-11-02,Google Ads,Q1 Brand,MM,EU,3655.01,243667,5890,397,306,122,93,22,160.97,9.19,0.0242,0.0675,464.94
2024-11-02,Google Ads,Q4 Holiday,ENT,Canada,4128.12,275207,10448,395,265,56,49,6,638.28,10.45,0.038,0.0378,312.34
2024-11-02,Facebook Ads,Product Launch,SMB,US,2742.72,342839,8316,1471,1103,335,269,84,32.6,1.86,0.0243,0.177,765.84
2024-11-02,Facebook Ads,Product Launch,MM,EU,4431.45,553931,13129,636,416,128,99,15,291.69,6.96,0.0237,0.0485,256.12
2024-11-02,Facebook Ads,Q1 Brand,ENT,APAC,684.56,85569,2051,158,107,30,26,5,129.58,4.33,0.024,0.0771,1542.41
2024-11-02,LinkedIn,Q2 Demo,SMB,APAC,632.39,25295,1049,136,103,33,26,7,81.91,4.62,0.0415,0.1304,304.2
2024-11-02,LinkedIn,Q2 Demo,MM,Canada,404.39,16175,614,31,24,6,6,1,306.51,12.78,0.038,0.0515,243.69
2024-11-02,LinkedIn,Q1 Brand,ENT,EU,1590.7,63627,2234,134,91,29,23,3,453.55,11.84,0.0351,0.0601,439.97
2024-11-02,Content Marketing,Q4 Holiday,SMB,Canada,1001.47,200293,2627,253,184,40,34,10,91.26,3.96,0.0131,0.0963,272.96
2024-11-02,Content Marketing,Q3 Feature,MM,APAC,1129.0,225800,3679,207,145,57,50,8,135.63,5.45,0.0163,0.0563,551.98
2024-11-02,Content Marketing,Product Launch,ENT,Canada,1366.98,273395,3597,170,130,33,25,4,337.28,8.02,0.0132,0.0474,591.98
2024-11-03,Google Ads,Q3 Feature,SMB,Canada,5050.18,336678,8429,1041,650,162,132,41,122.72,4.85,0.025,0.1236,202.71
2024-11-03,Google Ads,Product Launch,MM,Canada,7481.43,498761,23704,1964,1536,464,391,75,99.52,3.81,0.0475,0.0829,752.64
2024-11-03,Google Ads,Q4 Holiday,ENT,APAC,5355.85,357056,14218,964,629,199,172,30,173.89,5.55,0.0398,0.0678,1149.12
2024-11-03,Facebook Ads,Q2 Demo,SMB,Canada,3599.03,449879,8444,647,468,131,114,39,91.61,5.56,0.0188,0.0766,271.88
2024-11-03,Facebook Ads,Q1 Brand,MM,US,3935.35,491918,9757,1278,1022,234,198,40,96.51,3.08,0.0198,0.131,776.16
2024-11-03,Facebook Ads,Q3 Feature,ENT,Canada,3134.12,391764,7611,453,351,75,54,8,370.16,6.9,0.0194,0.0596,539.31
2024-11-03,LinkedIn,Q4 Holiday,SMB,EU,589.61,23584,1586,184,131,27,24,5,99.96,3.2,0.0673,0.116,249.09
2024-11-03,LinkedIn,Product Launch,MM,EU,614.31,24572,1241,103,69,18,13,2,225.37,5.91,0.0505,0.0837,331.78
2024-11-03,LinkedIn,Q1 Brand,ENT,US,2570.77,102830,5883,287,210,62,52,6,401.74,8.95,0.0572,0.0488,496.83
2024-11-03,Content Marketing,Product Launch,SMB,US,1169.16,233831,4180,657,512,142,104,27,41.87,1.78,0.0179,0.1572,596.12
2024-11-03,Content Marketing,Q1 Brand,MM,Canada,841.38,168276,2820,236,178,49,44,10,81.46,3.56,0.0168,0.0838,919.7
2024-11-03,Content Marketing,Product Launch,ENT,US,775.24,155048,1922,152,112,42,35,4,163.08,5.08,0.0124,0.0794,1225.37
2024-11-04,Google Ads,Q2 Demo,SMB,Canada,7612.49,507499,19587,1835,1141,245,190,53,143.39,4.15,0.0386,0.0937,173.35
2024-11-04,Google Ads,Webinar Series,MM,APAC,8629.2,575279,19966,1546,1162,356,265,56,153.92,5.58,0.0347,0.0774,486.28
2024-11-04,Google Ads,Q2 Demo,ENT,APAC,5570.27,371351,13241,666,406,107,88,10,533.43,8.36,0.0357,0.0503,373.93
