deal_id,account,segment,owner,stage,amount,created_at,expected_close,last_stage_change,days_in_stage,probability,expected_value,status,source_channel
DEAL_1734,Account_016,SMB,Carol Davis,Closed_Won,22581.13,2024-05-22,2024-07-09,2024-06-14,473,1.0,22581.13,Closed_Won,Referral
DEAL_1735,Account_040,MM,Eva Brown,Demo,62476.9,2024-09-24,2025-03-19,2024-11-17,317,0.411,25701.28,Open,Content Marketing
DEAL_1736,Account_483,MM,Alice Johnson,Discovery,138558.7,2025-01-31,2025-05-03,2025-02-01,241,0.256,35530.9,Open,Facebook Ads
DEAL_1737,Account_268,MM,Eva Brown,Negotiation,39887.58,2024-06-22,2025-03-26,2024-08-01,425,0.772,30787.16,Open,Referral
DEAL_1738,Account_284,SMB,Alice Johnson,Closed_Won,27107.52,2025-09-15,2025-12-31,2025-09-20,10,0.928,25161.06,Closed_Won,Referral
DEAL_1739,Account_185,MM,Carol Davis,Demo,153625.52,2025-07-18,2026-04-04,2025-08-16,45,0.456,70063.99,Open,Referral
DEAL_1740,Account_149,MM,Frank Miller,Discovery,65858.94,2024-06-16,2024-12-17,2024-07-15,442,0.248,16327.28,Open,Google Ads
DEAL_1741,Account_309,ENT,Bob Smith,Demo,272887.36,2024-05-19,2024-10-01,2024-06-12,475,0.447,121912.91,Open,Google Ads
DEAL_1742,Account_312,SMB,Frank Miller,Closed_Lost,24013.21,2025-05-05,2025-06-29,2025-05-10,143,0.0,0.0,Closed_Lost,Referral
DEAL_1743,Account_084,MM,Bob Smith,Demo,32022.72,2024-07-11,2024-11-16,2024-07-22,435,0.394,12606.71,Open,Referral
DEAL_1744,Account_231,MM,Alice Johnson,Negotiation,119541.8,2024-04-24,2024-11-20,2024-04-28,520,0.931,111315.98,Open,Inbound
DEAL_1745,Account_054,MM,Eva Brown,Negotiation,126898.22,2025-01-01,2025-10-22,2025-01-09,264,0.89,112916.03,Open,LinkedIn
DEAL_1746,Account_428,ENT,Alice Johnson,Negotiation,147563.3,2024-09-14,2025-03-17,2024-11-06,328,0.702,103621.74,Open,LinkedIn
DEAL_1747,Account_296,MM,Bob Smith,Closed_Lost,98633.21,2025-05-24,2025-06-13,2025-07-17,75,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1748,Account_481,MM,Frank Miller,Closed_Won,34143.0,2025-09-30,2026-03-26,2025-10-01,-1,0.979,33415.01,Closed_Won,Google Ads
DEAL_1749,Account_141,SMB,Alice Johnson,Closed_Won,24664.56,2025-02-18,2025-06-15,2025-03-16,198,0.932,22990.15,Closed_Won,Content Marketing
DEAL_1750,Account_443,SMB,David Wilson,Demo,18873.61,2025-05-14,2025-09-22,2025-07-07,85,0.488,9209.16,Open,Facebook Ads
DEAL_1751,Account_454,ENT,Carol Davis,Demo,277854.2,2024-10-30,2025-08-13,2024-12-15,289,0.486,135017.78,Open,Google Ads
DEAL_1752,Account_485,SMB,Eva Brown,Discovery,29586.35,2024-05-21,2024-11-30,2024-07-01,456,0.228,6750.68,Open,Facebook Ads
DEAL_1753,Account_070,SMB,David Wilson,Negotiation,30889.84,2024-06-24,2024-10-23,2024-06-29,458,0.679,20961.63,Open,Google Ads
DEAL_1754,Account_034,MM,Alice Johnson,Closed_Lost,62205.05,2024-09-13,2024-10-03,2024-10-13,352,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1755,Account_191,ENT,Alice Johnson,Discovery,130411.64,2025-06-29,2025-09-26,2025-08-04,57,0.252,32897.9,Open,Referral
DEAL_1756,Account_096,SMB,David Wilson,Closed_Won,19888.28,2025-06-11,2025-08-02,2025-07-01,91,0.912,18131.82,Closed_Won,Google Ads
DEAL_1757,Account_419,ENT,David Wilson,Discovery,443534.5,2024-09-24,2025-01-20,2024-11-23,311,0.247,109557.55,Open,Google Ads
DEAL_1758,Account_237,ENT,Alice Johnson,Demo,138209.1,2025-03-10,2025-05-20,2025-03-12,202,0.401,55462.21,Open,Content Marketing
DEAL_1759,Account_132,ENT,Frank Miller,Negotiation,53942.62,2025-09-15,2025-11-15,2025-10-15,-15,0.733,39558.63,Open,Inbound
DEAL_1760,Account_168,SMB,Frank Miller,Closed_Lost,12550.57,2024-11-15,2025-02-14,2024-12-30,274,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1761,Account_304,SMB,Eva Brown,Demo,25371.37,2024-04-14,2024-10-10,2024-05-10,508,0.52,13196.32,Open,Referral
DEAL_1762,Account_132,SMB,Carol Davis,Closed_Won,27949.88,2024-10-13,2024-12-15,2024-11-20,314,0.927,25918.88,Closed_Won,Content Marketing
DEAL_1763,Account_073,SMB,David Wilson,Closed_Won,9765.66,2025-07-02,2025-12-10,2025-08-30,31,1.0,9765.66,Closed_Won,Facebook Ads
DEAL_1764,Account_395,MM,Frank Miller,Closed_Lost,34402.15,2025-07-08,2025-08-24,2025-09-03,27,0.0,0.0,Closed_Lost,Google Ads
DEAL_1765,Account_181,SMB,Eva Brown,Negotiation,57738.25,2024-10-25,2025-01-04,2024-11-03,331,0.796,45949.47,Open,Inbound
DEAL_1766,Account_240,ENT,Carol Davis,Closed_Won,262755.3,2025-02-15,2025-05-02,2025-02-19,223,1.0,262755.3,Closed_Won,Facebook Ads
DEAL_1767,Account_392,ENT,Bob Smith,Negotiation,377379.85,2024-07-09,2024-11-11,2024-08-11,415,0.869,327781.19,Open,LinkedIn
DEAL_1768,Account_140,SMB,Eva Brown,Closed_Won,18500.29,2025-07-31,2025-12-11,2025-09-24,6,0.962,17803.41,Closed_Won,Content Marketing
DEAL_1769,Account_281,SMB,Bob Smith,Closed_Won,15763.29,2024-06-29,2024-09-16,2024-08-05,421,0.997,15711.74,Closed_Won,Inbound
DEAL_1770,Account_156,MM,Bob Smith,Negotiation,69279.46,2024-05-03,2024-08-20,2024-06-07,480,0.618,42840.93,Open,LinkedIn
DEAL_1771,Account_071,SMB,Eva Brown,Closed_Won,18027.99,2024-11-29,2025-04-11,2025-01-26,247,1.0,18027.99,Closed_Won,Google Ads
DEAL_1772,Account_228,MM,Carol Davis,Negotiation,86835.3,2025-08-07,2026-01-28,2025-09-28,2,0.804,69785.62,Open,Inbound
DEAL_1773,Account_172,SMB,Carol Davis,Closed_Won,23537.7,2024-09-27,2025-02-18,2024-11-05,329,0.811,19095.92,Closed_Won,Google Ads
DEAL_1774,Account_094,MM,Frank Miller,Closed_Won,69429.13,2025-04-20,2025-07-11,2025-05-26,127,1.0,69429.13,Closed_Won,Google Ads
DEAL_1775,Account_167,ENT,Alice Johnson,Discovery,87211.72,2024-10-24,2025-08-10,2024-12-12,292,0.269,23431.69,Open,Google Ads
DEAL_1776,Account_053,MM,Bob Smith,Negotiation,27014.91,2025-09-02,2026-04-20,2025-10-10,-10,0.752,20302.1,Open,Google Ads
DEAL_1777,Account_482,SMB,David Wilson,Discovery,32823.18,2024-06-14,2025-02-28,2024-07-16,441,0.242,7949.68,Open,Google Ads
DEAL_1778,Account_152,ENT,Frank Miller,Discovery,1128954.71,2025-05-08,2025-09-29,2025-06-28,94,0.238,268318.93,Open,Content Marketing
DEAL_1779,Account_325,ENT,Alice Johnson,Closed_Won,133409.85,2025-08-06,2025-10-20,2025-08-16,45,1.0,133409.85,Closed_Won,Content Marketing
DEAL_1780,Account_419,ENT,Carol Davis,Closed_Lost,117899.93,2024-09-16,2024-11-04,2024-10-06,359,0.0,0.0,Closed_Lost,Inbound
DEAL_1781,Account_342,SMB,Bob Smith,Demo,14440.56,2025-09-30,2026-07-15,2025-10-05,-5,0.484,6990.81,Open,Facebook Ads
DEAL_1782,Account_006,MM,Bob Smith,Negotiation,62459.88,2024-09-30,2025-07-10,2024-10-03,362,0.878,54818.01,Open,Content Marketing
DEAL_1783,Account_173,ENT,Bob Smith,Discovery,146855.92,2025-07-12,2025-11-30,2025-07-19,73,0.268,39322.55,Open,Inbound
DEAL_1784,Account_456,SMB,Eva Brown,Negotiation,32275.13,2025-01-08,2025-06-29,2025-02-17,225,0.716,23102.17,Open,LinkedIn
DEAL_1785,Account_253,SMB,Alice Johnson,Closed_Won,16110.5,2024-12-15,2025-01-25,2025-02-06,236,0.827,13320.48,Closed_Won,Content Marketing
DEAL_1786,Account_282,ENT,Alice Johnson,Demo,294565.65,2025-05-21,2025-11-15,2025-06-28,94,0.504,148438.02,Open,LinkedIn
DEAL_1787,Account_468,ENT,Bob Smith,Closed_Lost,65717.54,2024-09-21,2025-01-01,2024-09-22,373,0.0,0.0,Closed_Lost,Inbound
DEAL_1788,Account_491,SMB,Frank Miller,Discovery,17911.03,2025-09-21,2026-02-28,2025-10-09,-9,0.264,4724.65,Open,Referral
DEAL_1789,Account_460,SMB,Eva Brown,Negotiation,21211.63,2025-09-18,2026-01-08,2025-11-01,-32,0.849,18013.41,Open,Google Ads
DEAL_1790,Account_017,SMB,Bob Smith,Negotiation,20628.62,2024-10-09,2025-01-09,2024-12-08,296,0.657,13558.6,Open,Content Marketing
DEAL_1791,Account_278,SMB,Carol Davis,Closed_Lost,19776.08,2024-12-13,2025-01-10,2024-12-17,287,0.0,0.0,Closed_Lost,Inbound
DEAL_1792,Account_451,ENT,Eva Brown,Discovery,289046.43,2025-02-16,2025-10-01,2025-03-09,205,0.241,69562.5,Open,Referral
DEAL_1793,Account_385,SMB,Bob Smith,Closed_Lost,31153.42,2024-09-28,2024-12-01,2024-11-15,319,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1794,Account_186,ENT,David Wilson,Closed_Lost,162722.08,2024-10-17,2024-11-24,2024-10-19,346,0.0,0.0,Closed_Lost,Google Ads
DEAL_1795,Account_482,SMB,Eva Brown,Discovery,16371.71,2024-08-09,2025-02-09,2024-09-14,381,0.282,4614.71,Open,Google Ads
DEAL_1796,Account_483,ENT,Eva Brown,Discovery,121234.5,2024-08-19,2025-03-13,2024-09-15,380,0.241,29255.08,Open,Google Ads
DEAL_1797,Account_245,SMB,Carol Davis,Closed_Lost,42147.61,2024-08-30,2024-12-19,2024-09-27,368,0.0,0.0,Closed_Lost,Google Ads
DEAL_1798,Account_356,ENT,Frank Miller,Demo,630909.49,2024-05-28,2024-12-02,2024-06-14,473,0.472,297616.46,Open,Facebook Ads
DEAL_1799,Account_148,ENT,Carol Davis,Demo,131372.63,2025-03-16,2025-10-07,2025-05-09,144,0.543,71279.05,Open,Referral
DEAL_1800,Account_202,ENT,David Wilson,Negotiation,300598.02,2025-02-12,2025-04-18,2025-02-12,230,0.738,221960.93,Open,Content Marketing
DEAL_1801,Account_112,MM,Bob Smith,Demo,77631.05,2024-10-23,2025-03-15,2024-10-23,342,0.458,35560.27,Open,Inbound
DEAL_1802,Account_195,MM,Carol Davis,Discovery,65065.93,2025-07-18,2026-01-20,2025-07-31,61,0.216,14028.45,Open,LinkedIn
DEAL_1803,Account_236,SMB,Eva Brown,Closed_Won,56386.87,2025-03-26,2025-07-07,2025-04-01,182,0.998,56263.76,Closed_Won,LinkedIn
DEAL_1804,Account_339,SMB,Eva Brown,Closed_Lost,27402.22,2025-07-30,2025-11-07,2025-08-10,51,0.0,0.0,Closed_Lost,Inbound
DEAL_1805,Account_439,SMB,Alice Johnson,Demo,17765.05,2025-02-16,2025-07-04,2025-03-09,205,0.479,8518.29,Open,Google Ads
DEAL_1806,Account_457,SMB,David Wilson,Discovery,16822.65,2025-08-21,2026-04-02,2025-10-17,-17,0.258,4340.67,Open,Inbound
DEAL_1807,Account_392,SMB,Eva Brown,Negotiation,27650.08,2025-01-23,2025-03-25,2025-03-04,210,0.809,22377.08,Open,Referral
DEAL_1808,Account_078,MM,Alice Johnson,Closed_Lost,154839.54,2025-01-14,2025-03-06,2025-01-14,259,0.0,0.0,Closed_Lost,Google Ads
DEAL_1809,Account_070,MM,Eva Brown,Closed_Won,175474.37,2024-07-03,2024-09-27,2024-08-22,404,1.0,175474.37,Closed_Won,Google Ads
DEAL_1810,Account_449,MM,Eva Brown,Negotiation,64553.66,2024-06-20,2024-11-12,2024-08-07,419,0.75,48383.38,Open,Referral
DEAL_1811,Account_096,ENT,Alice Johnson,Closed_Won,141496.12,2024-11-03,2025-04-26,2024-12-28,276,0.969,137174.24,Closed_Won,Facebook Ads
DEAL_1812,Account_203,ENT,Alice Johnson,Closed_Lost,86132.29,2024-07-24,2024-09-21,2024-08-03,423,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1813,Account_356,SMB,Bob Smith,Closed_Won,8968.59,2025-03-31,2025-05-02,2025-05-26,127,0.93,8343.4,Closed_Won,Content Marketing
DEAL_1814,Account_131,MM,David Wilson,Negotiation,72951.21,2024-04-15,2024-07-31,2024-04-19,529,0.847,61825.04,Open,Content Marketing
DEAL_1815,Account_228,SMB,Alice Johnson,Closed_Lost,19034.51,2025-05-24,2025-06-13,2025-07-21,71,0.0,0.0,Closed_Lost,Google Ads
DEAL_1816,Account_282,MM,Alice Johnson,Demo,71442.84,2025-02-11,2025-10-11,2025-03-31,183,0.493,35187.77,Open,Facebook Ads
DEAL_1817,Account_408,SMB,Eva Brown,Closed_Won,30164.59,2025-04-11,2025-06-05,2025-05-22,131,1.0,30164.59,Closed_Won,Inbound
DEAL_1818,Account_467,ENT,Eva Brown,Demo,136029.66,2025-07-23,2025-12-20,2025-09-19,11,0.404,55006.16,Open,Google Ads
DEAL_1819,Account_352,ENT,Carol Davis,Closed_Lost,258606.39,2024-05-18,2024-09-07,2024-05-18,500,0.0,0.0,Closed_Lost,Referral
DEAL_1820,Account_224,SMB,Bob Smith,Closed_Won,25381.94,2025-06-14,2025-08-11,2025-07-16,76,1.0,25381.94,Closed_Won,Referral
DEAL_1821,Account_451,MM,Carol Davis,Negotiation,158005.94,2025-07-09,2026-03-12,2025-08-15,46,0.809,127825.67,Open,Referral
DEAL_1822,Account_354,ENT,Alice Johnson,Closed_Won,124164.91,2024-06-06,2024-08-17,2024-07-21,436,0.885,109947.75,Closed_Won,Content Marketing
DEAL_1823,Account_385,ENT,Carol Davis,Closed_Lost,660821.75,2025-08-16,2025-12-04,2025-08-19,42,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1824,Account_193,MM,Eva Brown,Closed_Lost,57167.55,2025-02-21,2025-03-21,2025-03-28,186,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1825,Account_261,ENT,Carol Davis,Closed_Lost,629830.19,2024-05-27,2024-07-08,2024-07-17,440,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1826,Account_087,MM,Frank Miller,Discovery,76240.58,2025-06-24,2026-01-01,2025-07-02,90,0.228,17392.33,Open,Content Marketing
DEAL_1827,Account_110,SMB,Eva Brown,Discovery,26633.87,2025-08-06,2025-11-19,2025-09-10,20,0.221,5892.64,Open,LinkedIn
DEAL_1828,Account_485,ENT,Bob Smith,Demo,118287.48,2025-02-08,2025-05-13,2025-03-22,192,0.484,57295.51,Open,Google Ads
DEAL_1829,Account_143,MM,Frank Miller,Discovery,57820.42,2024-12-20,2025-04-30,2025-01-20,253,0.273,15781.0,Open,Facebook Ads
DEAL_1830,Account_034,ENT,David Wilson,Demo,179623.39,2024-04-11,2024-12-18,2024-04-18,530,0.388,69766.12,Open,LinkedIn
DEAL_1831,Account_345,ENT,Bob Smith,Closed_Lost,453127.28,2025-03-14,2025-07-01,2025-03-14,200,0.0,0.0,Closed_Lost,Inbound
DEAL_1832,Account_107,ENT,Alice Johnson,Discovery,131245.04,2025-05-23,2025-07-31,2025-07-02,90,0.245,32156.02,Open,LinkedIn
DEAL_1833,Account_067,ENT,Frank Miller,Demo,404397.13,2025-02-18,2025-11-23,2025-02-26,216,0.426,172397.81,Open,Content Marketing
DEAL_1834,Account_053,MM,Bob Smith,Negotiation,43011.08,2025-05-23,2026-01-16,2025-07-18,74,0.762,32783.07,Open,LinkedIn
DEAL_1835,Account_389,ENT,Bob Smith,Demo,172180.16,2025-08-19,2026-06-05,2025-10-07,-7,0.429,73859.68,Open,Referral
DEAL_1836,Account_130,SMB,David Wilson,Closed_Won,27857.95,2024-10-22,2024-12-03,2024-11-17,317,0.88,24504.98,Closed_Won,Facebook Ads
DEAL_1837,Account_305,SMB,Bob Smith,Discovery,10569.32,2024-10-13,2025-06-13,2024-12-02,302,0.303,3207.45,Open,Content Marketing
DEAL_1838,Account_300,MM,Alice Johnson,Closed_Won,79838.02,2024-10-01,2025-02-09,2024-11-27,307,1.0,79838.02,Closed_Won,Referral
DEAL_1839,Account_351,ENT,Alice Johnson,Demo,115691.23,2025-05-18,2026-01-29,2025-05-22,131,0.49,56734.57,Open,Inbound
DEAL_1840,Account_453,SMB,Frank Miller,Closed_Lost,19146.75,2025-07-01,2025-09-12,2025-08-13,48,0.0,0.0,Closed_Lost,Inbound
DEAL_1841,Account_312,SMB,Alice Johnson,Closed_Won,18828.26,2024-11-29,2025-04-04,2025-01-23,250,0.972,18298.41,Closed_Won,Facebook Ads
DEAL_1842,Account_403,ENT,Alice Johnson,Closed_Lost,177551.17,2025-02-19,2025-03-26,2025-04-20,163,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1843,Account_199,SMB,David Wilson,Closed_Lost,18109.17,2024-12-22,2025-01-19,2025-01-30,243,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1844,Account_061,SMB,David Wilson,Closed_Lost,21539.46,2025-07-09,2025-08-23,2025-09-07,23,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1845,Account_286,SMB,Carol Davis,Closed_Lost,9394.06,2025-08-04,2025-10-09,2025-08-29,32,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1846,Account_359,MM,David Wilson,Closed_Won,80344.93,2025-08-20,2025-12-26,2025-09-03,27,1.0,80344.93,Closed_Won,Facebook Ads
DEAL_1847,Account_186,SMB,Alice Johnson,Closed_Lost,22001.12,2024-04-24,2024-07-03,2024-05-17,501,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1848,Account_019,ENT,David Wilson,Negotiation,51447.64,2025-01-13,2025-05-29,2025-02-23,219,0.683,35150.84,Open,Content Marketing
DEAL_1849,Account_097,MM,Frank Miller,Demo,96640.7,2024-11-21,2025-06-23,2025-01-09,264,0.515,49756.93,Open,Facebook Ads
DEAL_1850,Account_332,ENT,Eva Brown,Closed_Won,207717.12,2024-10-13,2024-11-14,2024-11-01,333,0.879,182508.78,Closed_Won,Content Marketing
DEAL_1851,Account_087,SMB,David Wilson,Closed_Won,16101.55,2025-03-20,2025-05-22,2025-05-13,140,0.915,14735.0,Closed_Won,Facebook Ads
DEAL_1852,Account_131,MM,Bob Smith,Discovery,58785.48,2025-07-02,2025-11-14,2025-07-11,81,0.278,16343.68,Open,Content Marketing
DEAL_1853,Account_285,ENT,Frank Miller,Demo,462919.87,2024-10-14,2025-08-10,2024-11-24,310,0.442,204725.61,Open,LinkedIn
DEAL_1854,Account_436,MM,Eva Brown,Demo,83707.63,2025-06-19,2026-02-07,2025-07-21,71,0.414,34664.16,Open,Inbound
DEAL_1855,Account_352,SMB,Eva Brown,Closed_Lost,10632.57,2024-05-14,2024-08-18,2024-07-13,444,0.0,0.0,Closed_Lost,Google Ads
DEAL_1856,Account_123,ENT,Frank Miller,Closed_Lost,39353.17,2024-08-09,2024-09-16,2024-09-18,377,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1857,Account_103,ENT,Eva Brown,Discovery,703312.6,2024-09-06,2025-01-11,2024-09-20,375,0.25,176120.3,Open,LinkedIn
DEAL_1858,Account_456,SMB,Carol Davis,Demo,14238.06,2024-12-16,2025-06-11,2024-12-27,277,0.481,6844.54,Open,Inbound
DEAL_1859,Account_134,SMB,Bob Smith,Negotiation,36796.49,2025-02-01,2025-05-29,2025-02-16,226,0.65,23919.51,Open,Google Ads
DEAL_1860,Account_428,ENT,Carol Davis,Demo,137734.18,2025-07-13,2025-10-01,2025-08-27,34,0.489,67411.39,Open,Inbound
DEAL_1861,Account_369,ENT,Carol Davis,Closed_Won,112897.84,2024-08-11,2024-09-17,2024-09-03,392,1.0,112897.84,Closed_Won,LinkedIn
DEAL_1862,Account_408,MM,David Wilson,Closed_Won,176333.21,2024-12-29,2025-06-04,2025-01-19,254,0.761,134145.75,Closed_Won,Content Marketing
DEAL_1863,Account_496,ENT,Bob Smith,Negotiation,157502.85,2024-10-22,2025-02-10,2024-11-14,320,0.77,121217.77,Open,Content Marketing
DEAL_1864,Account_198,MM,Frank Miller,Closed_Lost,25591.45,2024-06-04,2024-07-28,2024-06-29,458,0.0,0.0,Closed_Lost,Referral
DEAL_1865,Account_464,ENT,Carol Davis,Closed_Won,415493.27,2025-07-27,2025-12-14,2025-08-09,52,0.93,386229.45,Closed_Won,Facebook Ads
DEAL_1866,Account_012,SMB,Eva Brown,Demo,11902.07,2024-10-14,2025-02-24,2024-11-06,328,0.501,5961.6,Open,Inbound
DEAL_1867,Account_482,SMB,Carol Davis,Closed_Lost,31222.12,2024-10-25,2025-02-01,2024-12-22,282,0.0,0.0,Closed_Lost,Referral
DEAL_1868,Account_306,SMB,Bob Smith,Negotiation,23799.87,2025-03-25,2025-12-04,2025-04-19,164,0.827,19685.37,Open,LinkedIn
DEAL_1869,Account_433,MM,David Wilson,Closed_Lost,89497.0,2024-09-05,2024-11-14,2024-09-24,371,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1870,Account_142,SMB,Bob Smith,Demo,17682.8,2025-09-17,2026-03-12,2025-11-11,-42,0.364,6431.57,Open,Facebook Ads
DEAL_1871,Account_198,MM,Alice Johnson,Closed_Lost,108922.47,2025-06-01,2025-07-25,2025-06-12,110,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1872,Account_460,SMB,Bob Smith,Negotiation,22344.83,2025-03-14,2025-07-15,2025-05-03,150,0.817,18246.38,Open,Content Marketing
DEAL_1873,Account_110,SMB,Frank Miller,Negotiation,21142.17,2024-11-10,2025-08-23,2024-11-29,305,0.743,15712.81,Open,Google Ads
DEAL_1874,Account_395,MM,David Wilson,Closed_Lost,214636.39,2024-08-04,2024-09-21,2024-09-15,380,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1875,Account_352,SMB,Frank Miller,Discovery,20980.45,2025-08-31,2026-03-15,2025-10-11,-11,0.203,4264.29,Open,Google Ads
DEAL_1876,Account_478,MM,Alice Johnson,Closed_Lost,113469.27,2024-10-01,2024-11-11,2024-10-10,355,0.0,0.0,Closed_Lost,Google Ads
DEAL_1877,Account_478,MM,Eva Brown,Closed_Lost,81926.55,2024-06-30,2024-07-31,2024-08-27,399,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1878,Account_497,MM,Frank Miller,Demo,57398.17,2025-02-28,2025-07-30,2025-04-21,162,0.445,25525.09,Open,LinkedIn
DEAL_1879,Account_259,ENT,David Wilson,Demo,194361.68,2024-07-14,2025-04-27,2024-09-09,386,0.503,97749.07,Open,LinkedIn
DEAL_1880,Account_100,MM,Frank Miller,Closed_Won,186720.94,2025-08-12,2025-10-09,2025-09-12,18,1.0,186720.94,Closed_Won,Facebook Ads
DEAL_1881,Account_449,ENT,Frank Miller,Discovery,487069.35,2024-08-06,2025-04-26,2024-08-27,399,0.271,132168.06,Open,Facebook Ads
DEAL_1882,Account_296,SMB,David Wilson,Closed_Won,32014.31,2024-06-14,2024-11-06,2024-06-22,465,1.0,32014.31,Closed_Won,Content Marketing
DEAL_1883,Account_240,ENT,Alice Johnson,Negotiation,80028.68,2024-08-10,2024-11-26,2024-08-22,404,0.699,55913.27,Open,Google Ads
DEAL_1884,Account_323,MM,Frank Miller,Discovery,45830.38,2025-08-14,2026-06-06,2025-10-01,-1,0.242,11112.28,Open,LinkedIn
DEAL_1885,Account_480,SMB,Carol Davis,Closed_Won,35227.46,2025-07-28,2025-09-02,2025-09-25,5,0.888,31299.24,Closed_Won,LinkedIn
DEAL_1886,Account_472,ENT,Bob Smith,Closed_Lost,284370.17,2025-08-15,2025-09-08,2025-08-16,45,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1887,Account_096,ENT,Carol Davis,Demo,156862.96,2025-05-22,2025-08-06,2025-06-10,112,0.459,72003.03,Open,Content Marketing
DEAL_1888,Account_310,ENT,Carol Davis,Demo,648843.19,2025-05-31,2025-11-15,2025-06-01,121,0.418,271180.36,Open,Facebook Ads
DEAL_1889,Account_271,ENT,Frank Miller,Discovery,189095.46,2025-02-20,2025-11-02,2025-03-17,197,0.223,42176.68,Open,Inbound
DEAL_1890,Account_063,SMB,Bob Smith,Closed_Won,17424.93,2025-04-15,2025-05-23,2025-04-27,156,0.891,15530.25,Closed_Won,Content Marketing
DEAL_1891,Account_266,ENT,David Wilson,Negotiation,237381.11,2024-10-06,2025-06-04,2024-10-15,350,0.782,185607.86,Open,Facebook Ads
DEAL_1892,Account_324,ENT,David Wilson,Discovery,323517.08,2025-03-24,2025-10-17,2025-05-09,144,0.231,74783.81,Open,Facebook Ads
DEAL_1893,Account_424,MM,Frank Miller,Demo,101723.05,2024-09-13,2025-04-18,2024-10-05,360,0.455,46293.09,Open,Inbound
DEAL_1894,Account_328,SMB,Frank Miller,Demo,24288.42,2025-05-02,2025-08-13,2025-05-11,142,0.394,9572.94,Open,Content Marketing
DEAL_1895,Account_312,SMB,Bob Smith,Closed_Lost,26990.98,2025-03-20,2025-06-14,2025-04-27,156,0.0,0.0,Closed_Lost,Google Ads
DEAL_1896,Account_425,MM,Bob Smith,Negotiation,79720.37,2024-06-02,2025-01-24,2024-07-16,441,0.78,62182.19,Open,LinkedIn
DEAL_1897,Account_045,SMB,Eva Brown,Demo,35380.95,2025-02-10,2025-07-28,2025-03-09,205,0.401,14173.22,Open,LinkedIn
DEAL_1898,Account_026,SMB,Eva Brown,Closed_Won,22432.88,2024-08-20,2024-10-12,2024-10-17,348,1.0,22432.88,Closed_Won,Content Marketing
DEAL_1899,Account_255,SMB,Alice Johnson,Closed_Lost,21860.44,2025-03-23,2025-05-31,2025-04-30,153,0.0,0.0,Closed_Lost,Referral
DEAL_1900,Account_008,SMB,David Wilson,Demo,26153.03,2024-09-05,2024-11-13,2024-09-11,384,0.362,9468.14,Open,Google Ads
DEAL_1901,Account_433,SMB,Eva Brown,Closed_Won,38038.18,2025-06-20,2025-10-18,2025-07-31,61,0.988,37592.74,Closed_Won,Facebook Ads
DEAL_1902,Account_494,ENT,David Wilson,Closed_Lost,57946.48,2025-03-27,2025-07-15,2025-04-01,182,0.0,0.0,Closed_Lost,Inbound
DEAL_1903,Account_133,ENT,David Wilson,Closed_Won,82307.51,2025-01-05,2025-06-20,2025-03-01,213,1.0,82307.51,Closed_Won,Content Marketing
DEAL_1904,Account_068,SMB,Bob Smith,Negotiation,24555.98,2024-07-04,2025-03-13,2024-07-20,437,0.681,16715.72,Open,Facebook Ads
DEAL_1905,Account_365,SMB,Eva Brown,Demo,37498.46,2025-05-08,2025-08-17,2025-07-05,87,0.471,17648.04,Open,Google Ads
DEAL_1906,Account_178,ENT,Eva Brown,Discovery,169572.75,2024-12-05,2025-04-08,2024-12-14,290,0.219,37112.7,Open,Inbound
DEAL_1907,Account_341,ENT,Frank Miller,Closed_Lost,110895.21,2025-04-26,2025-08-15,2025-06-17,105,0.0,0.0,Closed_Lost,Inbound
DEAL_1908,Account_194,SMB,Bob Smith,Demo,36311.13,2024-10-03,2025-03-15,2024-10-06,359,0.374,13593.42,Open,Referral
DEAL_1909,Account_461,MM,David Wilson,Demo,72904.27,2024-09-15,2025-04-30,2024-09-18,377,0.439,31985.82,Open,Facebook Ads
DEAL_1910,Account_332,ENT,Alice Johnson,Closed_Won,412895.56,2025-01-23,2025-03-11,2025-03-18,196,1.0,412895.56,Closed_Won,Referral
DEAL_1911,Account_252,SMB,Carol Davis,Negotiation,32670.78,2024-08-20,2025-04-12,2024-10-09,356,0.711,23215.79,Open,Google Ads
